X,Y,OBJECTID,Project,BLM_AdminState,District,FieldOffice,EvaluationID,PointID,StreamName,FieldEvalDate,SampledMidLatitude,SampledMidLongitude,BottomReachLatitude,BottomReachLongitude,TopReachLatitude,TopReachLongitude,ProtocolReachLength,ProtocolType,ProtocolVersion,FieldStatus,PointSelectionType,OriginalDesign,OriginalStratum,StreamOrder,DefaultBenchmarkGroup,PctOverheadCover,PctBankOverheadCover,VegComplexity,VegComplexityWoody,VegComplexityUnderstoryGround,PctNoxiousWoodySpecies,PctNativeWoodySpecies,PctNoxiousHerbSpecies,PctSedgeRushSpecies,PctEquisetumSpecies,InvasiveInvertSpecies,ObservedInvertRichness,ExpectedInvertRichness,OE_Macroinvertebrate,MMI_Macroinvertebrate,OE_MMI_ModelUsed,OE_MMI_ModelApplicability,MacroinvertebrateCount,TotalNitrogen,PredictedTotalNitrogen,TotalPhosphorous,PredictedTotalPhosphorous,SpecificConductance,PredictedSpecificConductance,pH,InstantTemp,AugTempAvg,TurbidityAvg,PoolCount,PctPools,PoolFreq,ResPoolDepthAvg,LgWoodInChanCount,LgWoodInChanFreq,LgWoodInChanVol,LgWoodAboveChanCount,LgWoodAboveChanFreq,LgWoodAboveChanVol,PctFinesLessThan2mm,PctFinesLessThan6mm,D16,D84,D50,GeometricMeanParticleDiam,PctPoolTailFinesLessThan2mm,PctPoolTailFinesLessThan6mm,PctBankCoveredMIM,PctBankStable,PctBankCoveredStableMIM,PctBankCoveredOld,PctBankCoveredStableOld,BankfullHeightAvg,BenchHeightAvg,ChannelIncision,FloodplainConnectivity,InstreamHabitatComplexity,BankAngleAvg,ThalwegDepthCV,ThalwegDepthAvg,PctDry,BankfullWidthAvg,WettedWidthAvg,EntrenchmentRiffle1,EntrenchmentRiffle2,PctSlope,Sinuosity,HumanInfluence,BeaverFlowMod,BeaverSigns,WaterWithdrawals,SideChannels,PhotoLink,CoreSubset,Supplementals,GreenlineVegComposition,EvaluationID_OLD,RecordID,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-109.880228,37.149793,1770,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-RV-1244_2019-08-13,MT-RV-1244,SAN JUAN RIVER,2019/08/13 00:00:00+00,37.149793,-109.880228,37.152686,-109.884362,37.154417,-109.874061,1712,Boatable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForBoatableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,UT_MonticelloFO_Supplemental_2017,Monticello_Supplemental,7,EasternXericBasinSouthernXericBasin_Boatable,,10.8,,,,70,,0,18,,Absent,7,7.237445,0.96719215,,UT_DEQ_2015,,400,615.2,219,323.1,18.4,404.1,419.5,7.5,23.9,24.38,,,,,,15,0.876,0.918,,,,40,,,,,,,,73,91,64,,,0.51,1.28,-0.06,1.5,,,0.38,1.44,0,52.83,45.22,2.19,1.36,,1.83,"LandfillTrash, LivestockHorseBurro, PastureHayFence",None,Absent,Absent,,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-RV-1244_2019-08-13/,No,,No,35078164-6B09-4D26-964E-F4EBF26456AB,MT-RV-1244_2019-08-13,{2A20372A-A2C0-428F-8197-AC72E022BD7C},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.361842,37.870593,1771,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-SS-10098_2017-06-20,MT-SS-10098,,2017/06/20 00:00:00+00,37.870593,-109.361842,37.870331,-109.361196,37.870843,-109.362129,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Interrupted Flow,RandomGRTS,UT_MonticelloFO_Standard_2017,MonticelloFO,1,SouthernRockies_SmallWadeable,62.7,65.2,1.35,0.8,0.72,,,,,,Absent,4,10.07106293,0.39717754,,UT_DEQ_2015,,400,389.7,173.7,111.6,27.7,452,298.7,8.2,16.6,16.34,,0,0,0,,22,14.667,0.664,,,,53.4,57.3,1,90,2,6,,,,88,,52,52,0.33,0.58,-0.46,1.75,0.47,135,,0.04,18.2,3.05,0.58,1.03,2,2.76,1.5,PastureHayFence,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-SS-10098_2017-06-20/,No,,No,21DD7E39-C5B5-43E5-A2B2-BC1BBDA667D7,MT-SS-10098_2017-06-20,{7E25AB84-E866-4722-9951-A3946323D7E5},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.281041,37.7795600000001,1772,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-SS-13874_2017-06-29,MT-SS-13874,VERDURE CREEK,2017/06/29 00:00:00+00,37.77956,-109.281041,37.779741,-109.280295,37.779144,-109.281736,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,UT_MonticelloFO_Standard_2017,MonticelloFO,2,EasternXericBasin_SmallWadeable,63,80.5,1.31,0.86,0.78,,,,,,Absent,5,10.4163983,0.48001237,,UT_DEQ_2015,,400,316.8,165.7,27.1,28.9,441,302.6,8.12,17.3,19.42,,12,32.83,80,0.23,0,0,0,,,,28.6,29.5,1,73,25,15,,,,98,,81,81,0.25,0.39,-0.61,1.41,0.24,130,0.54,0.17,0,2.64,1.52,1.28,1.66,2.75,1.05,"PavementClearedLot, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-SS-13874_2017-06-29/,No,,No,D1CA596C-B6EF-435B-BE9B-64DB6F043A9F,MT-SS-13874_2017-06-29,{86A97F8D-F060-411B-9915-8A4CA559FCF0},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.332954,37.864068,1773,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-SS-14194_2017-08-10,MT-SS-14194,MONTEZUMA CREEK,2017/08/10 00:00:00+00,37.864068,-109.332954,37.864519,-109.332675,37.864022,-109.333348,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Partial Reach,RandomGRTS,UT_MonticelloFO_Standard_2017,MonticelloFO,2,EasternXericBasin_SmallWadeable,81,95.4,1.31,0.94,0.94,,,,,,Absent,5,10.08752888,0.49566153,,UT_DEQ_2015,,400,398.3,235.6,20.9,28.5,1447,292.3,7.96,13.5,17.65,,1,3.46,8.3,0.2,0,0,0,,,,69.4,71.2,1,37,2,3,,,,100,,79,79,0.24,0.3,-0.78,1.18,0.85,145,0.26,0.18,0,1.31,0.54,3,3,1.23,,"Recreation, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-SS-14194_2017-08-10/,No,,No,EBCD357B-D5B7-4750-B63D-3C1820EBC241,MT-SS-14194_2017-08-10,{A8593B61-ECA5-470C-A69B-58DE3DAF0489},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.518536,37.9692880000001,1774,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-SS-14386_2019-07-10,MT-SS-14386,INDIAN CREEK,2019/07/10 00:00:00+00,37.969288,-109.518536,37.969389,-109.519034,37.96895,-109.518571,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,UT_MonticelloFO_Standard_2017,MonticelloFO,2,EasternXericBasin_SmallWadeable,86.9,94.9,,,,5,,18,50,,Absent,7,10.60536174,0.66004349,,UT_DEQ_2015,,400,95.9,183.9,8.4,14.6,261.8,331.5,8.22,10.3,16.96,,5,23.7,33.3,0.56,3,2,0.136,,,,14.9,15.4,7,132,54,36,,,29,33,14,,,0.27,0.57,-0.39,1.55,,125,0.47,0.43,0,4.55,3.14,1.25,3,1.7,2.36,PastureHayFence,None,Rare,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-SS-14386_2019-07-10/,No,,No,5B1204C3-BCB9-497F-B2A0-4A00494717A4,MT-SS-14386_2019-07-10,{098454C8-615B-4760-AAC2-BD5748B4AE7B},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.497014,37.4548120000001,1775,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-SS-23717_2018-10-09,MT-SS-23717,MOQUI CANYON,2018/10/09 00:00:00+00,37.454812,-110.497014,37.455153,-110.497496,37.454705,-110.496126,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,Full Reach,RandomGRTS,UT_MonticelloFO_Standard_2017,MonticelloFO,1,EasternXericBasin_SmallWadeable,40.4,52.1,0.89,0.78,0.52,,,,,,Absent,4,6.04010657,0.66223997,,UT_DEQ_2015,,400,142.5,278.8,19.5,21.1,186.6,532,7.1,14.8,22.64,,0,0,0,,3,2,0.136,,,,100,100,2,2,2,2,,,,90,,51,46,0.19,0.24,-0.82,1.13,0.07,164,0.73,0.04,0,4.41,1.8,1.84,2.95,3.5,1.15,PastureHayFence,None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-SS-23717_2018-10-09/,No,,No,CDCD5CA0-951D-4774-A8DF-786DEE127285,MT-SS-23717_2018-10-09,{768F0271-DB3D-45EF-8B06-2389AC575988},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.502685,37.5862090000001,1776,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-SS-25138_2018-06-20,MT-SS-25138,WESTWATER CREEK,2018/06/20 00:00:00+00,37.586209,-109.502685,37.585595,-109.503004,37.58674,-109.502326,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,Full Reach,RandomGRTS,UT_MonticelloFO_Standard_2017,MonticelloFO,1,EasternXericBasin_SmallWadeable,82.1,89.8,1.03,0.67,0.43,,,,,,Absent,5,6.10456628,0.81905901,,UT_DEQ_2015,,89,475,343.5,43.9,29.3,709,386.8,7.69,15.4,20.41,,3,2.79,20,0.21,1,0.667,0.029,,,,80.2,84.9,1,6,2,2,,,,86,,93,83,0.45,0.45,-1,1,0.3,101,1.26,0.03,0,0.95,0.29,3,3,2.22,1.07,LivestockHorseBurro,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-SS-25138_2018-06-20/,No,,No,9B22EFB0-9014-44F6-A85C-2ED66EE3A515,MT-SS-25138_2018-06-20,{B1B612AE-21C0-4D2B-98F3-D8CE8B22A894},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.405936,37.2856850000001,1777,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-SS-29618_2019-05-01,MT-SS-29618,,2019/05/01 00:00:00+00,37.285685,-109.405936,37.284664,-109.405861,37.286487,-109.405093,247,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,RandomGRTS,UT_MonticelloFO_Standard_2017,MonticelloFO,2,EasternXericBasin_LargeWadeable,2.5,21.9,0.75,0.62,0.62,,,0,38,,Absent,4,6.15850739,0.64950803,,UT_DEQ_2015,,6,265.5,361.1,25.9,22.7,1192,523.7,8.99,17.1,22.45,,0,0,0,,0,0,0,,,,96.7,97.1,2,2,2,2,,,,72,,8,8,0.18,0.34,-0.59,1.61,0.03,153,0.3,0.03,0,15.15,2.09,3,1.05,0.52,1.15,"LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-SS-29618_2019-05-01/,No,,No,C8C1474C-4CB9-4F65-9559-BBEEE62159DA,MT-SS-29618_2019-05-01,{07349EAF-F2F6-4F9C-9391-48B02546D09F},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.69711,37.55323,1778,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-1062_2019-09-13,MT-TR-1062,ARCH CANYON,2019/09/13 00:00:00+00,37.55323,-109.69711,37.55268,-109.69676,37.55392,-109.69713,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,Targeted,,NA,3,EasternXericBasin_SmallWadeable,35.4,86.4,,,,48,,0,100,,Absent,7,6.1582148,1.13669306,,UT_DEQ_2015,,190,81.3,327.7,3.7,16.9,605,410.8,6.74,14.9,21.68,,3,7.63,20,0.24,1,0.667,0.029,,,,25.1,29.4,2,82,39,20,,,81,81,81,,,0.39,0.59,-0.51,1.42,,127,0.89,0.16,0,3.55,1.65,3,2.54,1.38,1.06,RoadRailroadCulvert,None,Rare,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-1062_2019-09-13/,No,,No,564792B8-38DE-415C-931C-70F0EDFD7AD3,MT-TR-1062_2019-09-13,{7789D93A-F38E-4365-A2B2-BB621299CB94},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.383281,37.2792230000001,1779,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-1064_2019-06-11,MT-TR-1064,TRIBUTARY TO THE SAN JUAN,2019/06/11 00:00:00+00,37.279223,-109.383281,37.278786,-109.383903,37.279784,-109.382895,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2019_FieldSeason.pdf,Full Reach,Targeted,,NA,1,EasternXericBasin_SmallWadeable,3.3,14.5,,,,17,0,0,92,,Absent,5,6.11898895,0.81712846,,UT_DEQ_2015,,203,99.5,332.7,27.9,18.2,2950,541.3,9.14,26.7,22.2,,1,0.92,6.7,0.13,0,0,0,,,,90,90,2,2,2,3,,,,88,,45,40,0.17,0.24,-0.76,1.39,,150,0.37,0.05,0,4.1,1.69,1.12,2.12,3.94,1.05,"LandfillTrash, PastureHayFence",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-1064_2019-06-11/,No,,No,7192B683-E3AF-4631-9BEF-3494CF52856B,MT-TR-1064_2019-06-11,{E8C1CC4E-CBF3-4362-968D-3060AEBCA12A},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.730446,37.5672210000001,1780,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-13173_2020-09-16,MT-TR-13173,TS - ARCH 5,2020/09/16 00:00:00+00,37.567221,-109.730446,37.566789,-109.729627,37.567838,-109.730206,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Interrupted Flow,Targeted,,NA,3,EasternXericBasin_SmallWadeable,2.5,32.4,,,,14,100,0,90,,Absent,4,6.80954591,0.59,,UT_DEQ_2015,Pass,118,196,,21.2,,1296,405.5,8.01,14.7,21.27,,2,18.57,13.3,0.37,0,0,0,,,,47.6,48.6,1,276,13,16,,,67,81,64,,,0.3,0.53,-0.48,1.53,,134,,0.13,2,4.97,2.7,1.48,1.43,1.34,1.18,"Recreation, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-13173_2020-09-16/,No,,No,789B8030-3D33-4078-A00D-1EF094E613B9,MT-TR-13173_2020-09-16,{5256268C-A5C5-4536-9592-DF73547E66DE},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.176344,37.855597,1781,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-26353_2020-10-07,MT-TR-26353,DARK CANYON,2020/10/07 00:00:00+00,37.855597,-110.176344,37.856141,-110.176925,37.854964,-110.176107,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,Targeted,,NA,4,EasternXericBasin_SmallWadeable,51.6,64.2,,,,9,100,36,68,,Absent,6,6.68892138,0.9,,UT_DEQ_2015,Fail,400,80,,0,,885,563.4,6.91,16,23.96,,2,10.99,13.3,0.71,1,0.667,0.029,,,,71.4,71.9,2,118,2,7,,,57,83,57,,,0.25,0.31,-0.78,1.11,,148,0.56,0.31,0,4.92,2.5,3,3,1.25,1,Recreation,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-26353_2020-10-07/,No,,No,446E52BA-9652-46BB-958E-DA527B35145A,MT-TR-26353_2020-10-07,{6D0EA23D-DD07-46EB-A48D-458E4979F256},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.964873,37.9655000000001,1782,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-28298_2020-09-23,MT-TR-28298,GYPSUM CANYON,2020/09/23 00:00:00+00,37.9655,-109.964873,37.965391,-109.965411,37.965555,-109.96453,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Partial Reach,Targeted,,NA,3,EasternXericBasin_SmallWadeable,41.4,55.4,,,,8,100,58,58,,Absent,6,6.79421284,0.88,,UT_DEQ_2015,Fail,400,1582,,20,,751,427.3,7.95,11.8,20.03,,1,7,13.3,0.35,0,0,0,,,,53.6,55.5,1,4097,2,24,,,77,86,77,,,0.15,0.26,-0.67,1.42,,150,0.91,0.08,0,2.45,1.26,1.25,1.51,3.42,,None,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-28298_2020-09-23/,No,,No,0A4ACF2D-58C9-4F83-A523-2FC356091564,MT-TR-28298_2020-09-23,{CC9962A4-FFE3-42E5-9E59-DD2B3779F3C4},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.805516,37.4962180000001,1783,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-40867_2020-06-20,MT-TR-40867,TS - FISH 2,2020/06/20 00:00:00+00,37.496218,-109.805516,37.495976,-109.804942,37.496384,-109.80564,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Partial Reach,Targeted,,NA,1,EasternXericBasin_SmallWadeable,27.1,36.5,,,,14,71,7,57,,Absent,4,6.09990327,0.66,,UT_DEQ_2015,Fail,372,544,,32,,777.6,496.5,7.55,22.8,20.41,,1,22.84,12.1,0.75,0,0,0,,,,40.7,40.7,2,4097,4097,177,,,93,93,93,,,0.26,0.55,-0.4,1.9,,140,1.97,0.12,0,3.13,1.7,3,3,2.72,,Recreation,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-40867_2020-06-20/,No,,No,4964ED70-B468-4CA2-9588-8BE5AB27D742,MT-TR-40867_2020-06-20,{594E8DA3-2F9B-4062-B17B-C3BF45564C56},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.798036,37.494992,1784,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-61360_2020-06-21,MT-TR-61360,FISH CREEK,2020/06/21 00:00:00+00,37.494992,-109.798036,37.494899,-109.797139,37.495035,-109.798684,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,Targeted,,NA,2,EasternXericBasin_SmallWadeable,9.5,61.5,,,,9,100,0,100,,Absent,7,6.11314,1.15,,UT_DEQ_2015,Pass,400,169,,20,,1040,499.5,7.6,19,20.63,,4,16,26.7,0.4,0,0,0,,,,17.1,22.9,2,4097,29,64,,,52,67,50,,,0.35,0.45,-0.69,1.2,,127,0.67,0.18,0,4.33,2.78,1.22,1.21,2.1,1.09,Recreation,None,Common,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-61360_2020-06-21/,No,,No,39AD9AA9-B5A5-4464-B38B-85DCF509959B,MT-TR-61360_2020-06-21,{89BABA4B-7E17-4904-8E6A-4DF14BE57587},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.146389,37.8394180000001,1785,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-62891_2020-10-08,MT-TR-62891,DARK CANYON,2020/10/08 00:00:00+00,37.839418,-110.146389,37.839597,-110.147112,37.838782,-110.146081,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,Targeted,,NA,3,EasternXericBasin_SmallWadeable,40.4,85.6,,,,11,94,6,89,,Absent,5,6.24137065,0.8,,UT_DEQ_2015,Pass,400,188,,20,,891,566.1,7.91,13,23.24,,1,6.97,6.7,0.29,2,1.333,0.058,,,,85.2,85.7,2,2,2,4,,,67,76,64,,,0.21,0.25,-0.85,1.11,,130,0.66,0.16,0,5.88,3.86,1.17,1.13,1.37,1.17,Recreation,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-62891_2020-10-08/,No,,No,3EA044D9-4053-4ED4-A44B-5B44850F6BF4,MT-TR-62891_2020-10-08,{0D8343F6-040D-4AC5-8FD6-3A963F34022C},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-110.093639,37.842678,1786,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-69134_2020-10-09,MT-TR-69134,DARK CANYON,2020/10/09 00:00:00+00,37.842678,-110.093639,37.842935,-110.093464,37.842066,-110.093935,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,Targeted,,NA,3,EasternXericBasin_SmallWadeable,57.4,78.6,,,,9,95,64,64,,Absent,7,6.26026548,1.12,,UT_DEQ_2015,Pass,400,51,,20,,949,569.1,8.3,14.3,22.31,,1,8.53,6.7,0.94,0,0,0,,,,49.5,49.5,2,676,8,26,,,71,55,48,,,0.26,0.54,-0.42,1.51,,135,0.69,0.31,0,4.26,2.73,1.32,1.49,1.6,1.43,Recreation,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-69134_2020-10-09/,No,,No,39596CC5-5453-48EA-BD33-421874E457A6,MT-TR-69134_2020-10-09,{0E4A6534-C605-41CE-98D3-417B6DB38401},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.736013,37.577864,1787,UT_CanyonCountryDO,UT,Canyon Country,Monticello,MT-TR-84039_2020-09-15,MT-TR-84039,TS - ARCH 4,2020/09/15 00:00:00+00,37.577864,-109.736013,37.577238,-109.735607,37.578357,-109.736584,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2020_FieldSeason.pdf,Full Reach,Targeted,,NA,3,EasternXericBasin_SmallWadeable,4,28.6,,,,27,77,9,45,,Absent,4,6.831627,0.59,,UT_DEQ_2015,Fail,53,107,,20,,1337,406.2,8.11,16.3,21.02,,4,26.97,26.7,0.24,0,0,0,,,,29,30,1,4097,4097,169,,,69,88,64,,,0.29,0.5,-0.51,1.51,,138,1.2,0.09,0,5.96,2.67,2.82,1.43,1.34,1,RoadRailroadCulvert,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/MT-TR-84039_2020-09-15/,No,,No,8B47A4BC-AD61-4915-893C-12DAC2BEBB3E,MT-TR-84039_2020-09-15,{AA448539-0509-4C2E-B015-26627B8E7551},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.473929,39.2518610000001,1788,UT_CanyonCountryDO,UT,Canyon Country,Moab,XE-LS-5023_2017-09-22,XE-LS-5023,DIAMOND CREEK,2017/09/22 00:00:00+00,39.251861,-109.473929,39.251554,-109.473074,39.252381,-109.474484,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2017_FieldSeason.pdf,Full Reach,RandomGRTS,WRSA_2013,XE_EPLAT,3,EasternXericBasin_SmallWadeable,38.6,61.2,0.51,0.07,0.07,,,,,,Absent,6,6.26513401,0.95768103,,UT_DEQ_2015,,400,291,338.3,81.1,21.7,921,359.6,8.78,10,16.83,,3,2.86,20,0.11,0,0,0,,,,44.8,51.4,2,19,6,6,,,,95,,71,71,0.17,0.2,-0.88,1.16,0.49,139,0.46,0.07,0,1.02,0.54,2.73,1.84,2.95,1,None,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/XE-LS-5023_2017-09-22/,No,,No,7F4F2817-684A-4B85-98BC-BD897C8CCC62,XE-LS-5023_2017-09-22,{97AF33B1-731C-4321-AE9F-25691FEB6123},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
-109.513821,38.5621540000001,1789,UT_CanyonCountryDO,UT,Canyon Country,Moab,XE-LS-5030_2018-08-10,XE-LS-5030,Mill Creek,2018/08/10 00:00:00+00,38.562154,-109.513821,38.562117,-109.514362,38.562437,-109.513076,150,Wadeable,http://aim.landscapetoolbox.org/wp-content/uploads/2020/11/Lotic_FieldProtocolForWadeableSystems_2018_FieldSeason.pdf,Partial Reach,RandomGRTS,WRSA_2013,XE_EPLAT,3,EasternXericBasin_SmallWadeable,44.6,93.2,2.09,1.42,1.31,,,,,,Absent,6,8.90955243,0.6734345,,UT_DEQ_2015,,362,209.8,188.4,11.9,20.2,214.1,398.3,7.92,18.9,18.91,,4,26.67,29.6,0.38,1,0.667,0.053,,,,50.5,50.5,2,113,2,14,,,,85,,82,79,0.48,0.86,-0.32,1.47,0.13,126,0.56,0.38,0,4.63,3.2,1.26,1.37,1.06,,"LandfillTrash, Recreation, WallDikeRipRap",None,Rare,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/UT/XE-LS-5030_2018-08-10/,No,,No,6B1DDC79-1573-45FD-AECC-1399D2B75851,XE-LS-5030_2018-08-10,{8CBB1E96-D29D-44C4-9CB3-A854587F3405},mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00,mrock@blm.gov_BLM_EGIS,2022/03/08 23:17:23+00
